Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Global_Sales
Tamagotchi no Appare! Niji Venture,DS,2007.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.14,0.14
Grabbed by the Ghoulies,XB,2003.0,Action,Microsoft Game Studios,0.11,0.03,0.0,0.14
Ys: The Oath in Felghana,PSP,2010.0,Role-Playing,Falcom Corporation,0.09,0.0,0.04,0.14
Shadow Hearts: From The New World,PS2,2005.0,Role-Playing,Ghostlight,0.07,0.06,0.0,0.14
Mega Man Powered Up,PSP,2006.0,Platform,Capcom,0.12,0.01,0.0,0.14
CSI: 3 Dimensions of Murder,PS2,2007.0,Adventure,Ubisoft,0.07,0.06,0.0,0.14
Barbarian,PS2,2002.0,Fighting,Titus,0.07,0.06,0.0,0.14
QuickSpot,DS,2006.0,Misc,Namco Bandai Games,0.02,0.0,0.13,0.14
Deception IV: Blood Ties,PSV,2014.0,Action,Tecmo Koei,0.03,0.03,0.07,0.14
Tennis no Oji-Sama: Aim at The Victory!,GBA,2002.0,Sports,Konami Digital Entertainment,0.0,0.0,0.14,0.14
L.A. Rush,XB,2005.0,Racing,Midway Games,0.11,0.03,0.0,0.14
"Lunar 2: Eternal Blue(sales, but wrong system)",GEN,1994.0,Role-Playing,Game Arts,0.0,0.0,0.14,0.14
Where the Wild Things Are,DS,2009.0,Platform,Warner Bros. Interactive Entertainment,0.13,0.0,0.0,0.14
Pipe Dreams 3D,PS,2001.0,Puzzle,Empire Interactive,0.08,0.05,0.0,0.14
Derby Stallion Gold,3DS,2014.0,Sports,Kadokawa Shoten,0.0,0.0,0.14,0.14
Adventure Time: Explore the Dungeon Because I Don't Know!,3DS,2013.0,Action,D3Publisher,0.1,0.03,0.0,0.14
Lost Dimension,PSV,2014.0,Role-Playing,Nippon Ichi Software,0.07,0.03,0.02,0.14
Fox Sports Golf '99,PS,1997.0,Sports,Gremlin Interactive Ltd,0.08,0.05,0.0,0.14
Jurassic: The Hunted,PS2,2009.0,Shooter,Activision,0.07,0.06,0.0,0.14
Power Rangers: Super Legends,PS2,2007.0,Action,Disney Interactive Studios,0.07,0.06,0.0,0.14
Sakura Wars GB,GB,2000.0,Adventure,Media Factory,0.0,0.0,0.14,0.14
Shining Force CD,SCD,1994.0,Strategy,Sega,0.0,0.0,0.14,0.14
Rayman 3,GBA,2003.0,Platform,Ubisoft,0.1,0.04,0.0,0.14
Fatal Frame,PS2,2001.0,Action,Wanadoo,0.07,0.06,0.0,0.14
The Fifth Element,PS,1998.0,Action,Sony Computer Entertainment,0.08,0.05,0.0,0.14
Kung Fu Panda 2,Wii,2011.0,Action,THQ,0.08,0.05,0.0,0.14
Fast Food Panic,DS,2010.0,Simulation,Nobilis,0.13,0.0,0.0,0.14
Diner Dash: Flo on the Go,DS,2009.0,Puzzle,Zoo Games,0.13,0.0,0.0,0.14
Adrenalin Misfits,X360,2010.0,Racing,Konami Digital Entertainment,0.12,0.02,0.0,0.14
Okaeri! Chibi-Robo! Happy Richie Oosouji,DS,2009.0,Adventure,Nintendo,0.0,0.0,0.14,0.14
Wild ARMs 4,PS2,2005.0,Role-Playing,505 Games,0.07,0.06,0.0,0.14
Haunted House,Wii,2010.0,Action,Atari,0.13,0.0,0.0,0.14
Ratatouille,GC,2007.0,Action,THQ,0.11,0.03,0.0,0.14
G.I. Joe: The Rise of Cobra,PS2,2009.0,Action,Electronic Arts,0.11,0.0,0.0,0.14
Casper: Spirit Dimensions,PS2,2001.0,Platform,TDK Mediactive,0.07,0.05,0.0,0.14
Super Robot Taisen OG Saga: Endless Frontier (JP sales),DS,2008.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.14,0.14
Sengoku Musou 3 Empires,PS3,2011.0,Action,Tecmo Koei,0.0,0.0,0.14,0.14
Dream Pinball 3D,Wii,2008.0,Misc,SouthPeak Games,0.1,0.03,0.0,0.14
Thunder Truck Rally,PS,1997.0,Racing,Psygnosis,0.08,0.05,0.0,0.14
Dishonored,XOne,2015.0,Action,Bethesda Softworks,0.08,0.05,0.0,0.14
Klonoa: Empire of Dreams,GBA,2001.0,Platform,Infogrames,0.1,0.04,0.0,0.14
G.I. Joe: The Rise of Cobra,PSP,2009.0,Action,Electronic Arts,0.11,0.02,0.0,0.14
Dragon Age: Origins - Ultimate Edition,PC,2010.0,Role-Playing,Electronic Arts,0.0,0.12,0.0,0.14
Balloon Pop,DS,2009.0,Puzzle,UFO Interactive,0.13,0.0,0.0,0.14
Disney Infinity 2.0: Marvel Super Heroes,PSV,2015.0,Action,Disney Interactive Studios,0.0,0.11,0.0,0.14
Iron & Blood,PS,1996.0,Fighting,Acclaim Entertainment,0.08,0.05,0.0,0.14
Asphalt: Urban GT 2,DS,2006.0,Racing,Ubisoft,0.09,0.04,0.0,0.14
Pinball Hall of Fame: The Gottlieb Collection,Wii,2006.0,Misc,System 3 Arcade Software,0.13,0.0,0.0,0.14
Second Sight,PS2,2004.0,Adventure,Codemasters,0.07,0.05,0.0,0.14
Spider-Man: Edge of Time,DS,2011.0,Action,Activision,0.12,0.01,0.0,0.14
Monster House,PS2,2006.0,Adventure,THQ,0.07,0.05,0.0,0.14
Phantom Brave,PS2,2004.0,Role-Playing,Tecmo Koei,0.07,0.05,0.0,0.14
Just Cause,X360,2006.0,Action,Eidos Interactive,0.1,0.03,0.01,0.14
ArmA II,PC,2009.0,Shooter,505 Games,0.0,0.12,0.0,0.14
Championship Motocross 2001 featuring Ricky Carmichael,PS,2001.0,Racing,THQ,0.08,0.05,0.0,0.14
Kenka Banchou 5: Otoko no Housoku,PSP,2011.0,Action,Spike,0.0,0.0,0.14,0.14
Legend of the Guardians: The Owls of Ga'Hoole,DS,2010.0,Action,Warner Bros. Interactive Entertainment,0.11,0.02,0.0,0.14
Doshin the Giant,GC,2002.0,Simulation,Nintendo,0.0,0.0,0.14,0.14
Shrek 2 and Shark Tale 2-in-1 Pack,GBA,2005.0,Misc,Activision,0.1,0.04,0.0,0.14
Star Ocean: Blue Sphere,GB,2001.0,Role-Playing,Enix Corporation,0.0,0.0,0.14,0.14
Mojo!,PS2,2003.0,Puzzle,Mindscape,0.07,0.05,0.0,0.14
Destroy All Humans! Big Willy Unleashed,Wii,2008.0,Action,THQ,0.13,0.0,0.0,0.14
Age of Empires: Collector's Edition,PC,2000.0,Strategy,Ubisoft,0.02,0.1,0.0,0.14
Ford Racing Off Road,PSP,2008.0,Racing,Xplosiv,0.05,0.08,0.0,0.14
Kamen Rider Ryuki,PS,2002.0,Action,Namco Bandai Games,0.0,0.0,0.13,0.14
Front Mission Alternative,PS,1997.0,Strategy,SquareSoft,0.0,0.0,0.13,0.14
World Championship Poker: Howard Lederer - All In,PSP,2006.0,Misc,505 Games,0.13,0.0,0.0,0.14
FIFA Soccer 2005,GC,2004.0,Sports,Electronic Arts,0.11,0.03,0.0,0.14
Cave Story 3D,3DS,2011.0,Platform,Nippon Ichi Software,0.09,0.03,0.01,0.14
The Orange Box,PC,2007.0,Shooter,Electronic Arts,0.0,0.11,0.0,0.14
Super Dodgeball Brawlers,DS,2008.0,Sports,Arc System Works,0.13,0.0,0.0,0.14
Victorious Boxers: Revolution,Wii,2007.0,Fighting,Ubisoft,0.07,0.0,0.06,0.14
Record of Agarest War 2,PS3,2010.0,Role-Playing,Compile Heart,0.09,0.0,0.04,0.14
SBK 2011: FIM Superbike World Championship,PS3,2011.0,Racing,Black Bean Games,0.01,0.1,0.0,0.14
Power Stone,DC,1998.0,Fighting,Eidos Interactive,0.0,0.0,0.14,0.14
Jonny Moseley Mad Trix,PS2,2001.0,Sports,3DO,0.07,0.05,0.0,0.14
Monster Lab,DS,2008.0,Role-Playing,Eidos Interactive,0.12,0.01,0.0,0.14
Uta no * Prince-Sama: Repeat,PSP,2011.0,Adventure,Broccoli,0.0,0.0,0.14,0.14
Senran Kagura Burst: Guren no Sh?jo-tachi,3DS,2012.0,Action,Marvelous Entertainment,0.0,0.0,0.14,0.14
MTV Music Generator 3: This Is the Remix,PS2,2004.0,Misc,Codemasters,0.07,0.05,0.0,0.14
Cake Mania 3,DS,2009.0,Simulation,Majesco Entertainment,0.13,0.0,0.0,0.14
.hack//Link,PSP,2010.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.14,0.14
Terminator 3: Rise of the Machines,XB,2003.0,Action,Atari,0.11,0.03,0.0,0.14
Star Wars: Knights of the Old Republic,PC,2003.0,Role-Playing,LucasArts,0.01,0.1,0.0,0.14
SSX On Tour,XB,2005.0,Sports,Electronic Arts,0.11,0.03,0.0,0.14
NCAA College Basketball 2K3,XB,2002.0,Sports,Sega,0.11,0.03,0.0,0.14
Class of Heroes,PSP,2008.0,Role-Playing,Acquire,0.06,0.0,0.08,0.14
Yogi Bear: The Video Game,DS,2010.0,Action,D3Publisher,0.1,0.03,0.0,0.14
The Legend of Heroes II: Prophecy of the Moonlight Witch,PSP,2004.0,Role-Playing,Namco Bandai Games,0.03,0.0,0.11,0.14
Cranium Kabookii,Wii,2007.0,Misc,Ubisoft,0.13,0.0,0.0,0.14
Hero's Saga Laevatein Tactics,DS,2008.0,Role-Playing,GungHo,0.13,0.0,0.0,0.14
Doom,GBA,2001.0,Shooter,Activision,0.1,0.04,0.0,0.14
Gundam Breaker 2,PS3,2014.0,Action,Namco Bandai Games,0.0,0.0,0.14,0.14
TRINITY: Souls of Zill O'll,PS3,2010.0,Role-Playing,Ubisoft Annecy,0.06,0.03,0.03,0.14
Mary-Kate and Ashley: Winners Circle,PS,2001.0,Action,Acclaim Entertainment,0.08,0.05,0.0,0.14
PaRappa The Rapper 2,PS2,2001.0,Misc,Sony Computer Entertainment,0.07,0.05,0.0,0.14
Hexyz Force,PSP,2009.0,Role-Playing,Atlus,0.07,0.0,0.06,0.14
OutRun 2,XB,2004.0,Racing,Sega,0.11,0.03,0.0,0.14
Okami,PS3,2012.0,Action,Capcom,0.0,0.0,0.14,0.14
Marvel vs. Capcom 2: New Age of Heroes,DC,2000.0,Fighting,Virgin Interactive,0.0,0.0,0.14,0.14
Hitman: Blood Money,XB,2006.0,Action,Eidos Interactive,0.11,0.03,0.0,0.14
Soukaigi,PS,1998.0,Role-Playing,SquareSoft,0.0,0.0,0.13,0.14
Naruto Shippuden: Ninja Destiny 3,DS,2006.0,Fighting,D3Publisher,0.0,0.01,0.13,0.14
Xevious 3D/G+,PS,1997.0,Shooter,Sony Computer Entertainment,0.01,0.01,0.11,0.14
Pipe Mania,PS2,2008.0,Puzzle,Empire Interactive,0.07,0.05,0.0,0.14
Gretzky NHL 06,PSP,2005.0,Sports,Sony Computer Entertainment,0.13,0.0,0.0,0.14
Shonen Jump's Shaman King: Master of Spirits,GBA,2004.0,Role-Playing,Konami Digital Entertainment,0.1,0.04,0.0,0.14
PANGYA: Fantasy Golf,PSP,2009.0,Sports,Takara Tomy,0.09,0.0,0.04,0.14
NFL Blitz 20-03,XB,2002.0,Sports,Midway Games,0.11,0.03,0.0,0.14
Sumikko Gurashi: Omise Hajimerundesu,3DS,2015.0,Action,Nippon Columbia,0.0,0.0,0.14,0.14
Pirates: The Legend of Black Kat,PS2,2002.0,Adventure,Electronic Arts,0.07,0.05,0.0,0.14
Fur Fighters: Viggo's Revenge,PS2,2001.0,Action,Acclaim Entertainment,0.07,0.05,0.0,0.14
Krull,2600,1982.0,Action,Atari,0.13,0.01,0.0,0.14
Yu-Gi-Oh! Monster Capture GB,GB,2000.0,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.14,0.14
Risen,PC,2009.0,Role-Playing,Deep Silver,0.0,0.11,0.0,0.14
Top Spin 3,DS,2008.0,Action,D3Publisher,0.11,0.02,0.0,0.14
Zapper: One Wicked Cricket!,GBA,2002.0,Platform,Infogrames,0.1,0.04,0.0,0.14
The Da Vinci Code,PS2,2006.0,Action,Take-Two Interactive,0.07,0.05,0.0,0.14
Watch Dogs,WiiU,2014.0,Action,Ubisoft,0.08,0.05,0.0,0.14
Mr. Driller: Drill Spirits,DS,2004.0,Puzzle,Nintendo,0.08,0.0,0.05,0.14
Arctic Tale,DS,2007.0,Adventure,Zoo Digital Publishing,0.13,0.0,0.0,0.14
Scooby-Doo! Night of 100 Frights,XB,2003.0,Platform,THQ,0.11,0.03,0.0,0.14
MX vs. ATV Reflex,DS,2009.0,Racing,THQ,0.13,0.0,0.0,0.14
Anno 1701: Dawn of Discovery,DS,2007.0,Simulation,Touchstone,0.07,0.06,0.0,0.14
Chicken Shoot,DS,2007.0,Action,Zoo Digital Publishing,0.13,0.0,0.0,0.14
Dead to Rights,GC,2002.0,Shooter,Electronic Arts,0.11,0.03,0.0,0.14
Sphinx and the Cursed Mummy,GC,2003.0,Action,THQ,0.11,0.03,0.0,0.14
Cabela's Outdoor Adventures (2009),PS2,2009.0,Sports,Activision Value,0.07,0.05,0.0,0.14
T.R.A.G. - Tactical Rescue Assault Group: Mission of Mercy,PS,1998.0,Adventure,Sunsoft,0.08,0.05,0.0,0.14
Naruto RPG 2: Chidori vs Rasengan,DS,2005.0,Role-Playing,Tomy Corporation,0.0,0.0,0.14,0.14
Destruction Derby Raw,PS,2000.0,Racing,Sony Computer Entertainment,0.08,0.05,0.0,0.14
Project V6,PS,1998.0,Strategy,General Entertainment,0.0,0.0,0.13,0.14
Farming Simulator 2012,3DS,2012.0,Action,Excalibur Publishing,0.0,0.12,0.0,0.14
NFL Head Coach 09,PS3,2008.0,Sports,Electronic Arts,0.13,0.0,0.0,0.14
World Tour Soccer 2003,PS2,2002.0,Sports,Sony Computer Entertainment,0.07,0.05,0.0,0.14
Akiba's Trip,PSP,2011.0,Adventure,Acquire,0.0,0.0,0.14,0.14
Bravo Air Race,PS,1997.0,Racing,THQ,0.08,0.05,0.0,0.14
Onimusha Essentials,PS2,2008.0,Action,Capcom,0.07,0.05,0.0,0.14
Blazing Angels 2: Secret Missions of WWII,X360,2007.0,Simulation,Ubisoft,0.11,0.02,0.0,0.14
Gundam: The Battle Master,PS,1997.0,Fighting,Namco Bandai Games,0.0,0.0,0.13,0.14
Spyro: A Hero's Tail,XB,2004.0,Platform,Vivendi Games,0.11,0.03,0.0,0.14
¡Shin Chan Flipa en colores!,DS,2007.0,Platform,505 Games,0.0,0.0,0.14,0.14
Just Cause 3,PC,2015.0,Action,Square Enix,0.03,0.11,0.0,0.14
Eternal Poison,PS2,2008.0,Role-Playing,Banpresto,0.07,0.05,0.0,0.14
Lord of the Rings: Tactics,PSP,2005.0,Strategy,Electronic Arts,0.11,0.02,0.0,0.14
X-Blades,X360,2009.0,Action,SouthPeak Games,0.1,0.02,0.02,0.14
Gretzky NHL 06,PS2,2005.0,Sports,Sony Computer Entertainment,0.07,0.05,0.0,0.14
Gungrave: Overdose,PS2,2004.0,Shooter,Play It,0.07,0.05,0.0,0.14
Kidou Senshi Gundam: Shin Gihren no Yabou,PSP,2011.0,Strategy,Namco Bandai Games,0.0,0.0,0.14,0.14
How to Train Your Dragon,X360,2010.0,Action,Activision,0.11,0.02,0.0,0.14
Your Shape: Fitness Evolved 2013,WiiU,2012.0,Action,Ubisoft,0.06,0.07,0.0,0.14
My Fitness Coach: Club,PS3,2011.0,Sports,Ubisoft,0.0,0.1,0.0,0.14
NBA ShootOut 2002,PS,2001.0,Sports,Sony Computer Entertainment,0.08,0.05,0.0,0.14
SingStar Vol. 3,PS3,2008.0,Misc,Sony Computer Entertainment,0.0,0.11,0.0,0.14
The Granstream Saga,PS,1997.0,Role-Playing,Sony Computer Entertainment,0.08,0.05,0.0,0.14
Scene It? Bright Lights! Big Screen!,Wii,2009.0,Misc,Warner Bros. Interactive Entertainment,0.13,0.0,0.0,0.14
"Holy Invasion of Privacy, Badman! What Did I Do to Deserve This?",PSP,2007.0,Role-Playing,Nippon Ichi Software,0.0,0.0,0.13,0.14
Micro Machines 64 Turbo,N64,1999.0,Racing,Codemasters,0.11,0.03,0.0,0.14
Bassmasters 2000,N64,1999.0,Sports,THQ,0.11,0.03,0.0,0.14
Baldur's Gate: Dark Alliance,GC,2002.0,Role-Playing,Virgin Interactive,0.11,0.03,0.0,0.14
Bio FREAKS,N64,1998.0,Action,GT Interactive,0.11,0.03,0.0,0.14
Eternal Eyes,PS,1999.0,Role-Playing,Sunsoft,0.08,0.05,0.0,0.14
Injustice: Gods Among Us,PSV,2013.0,Fighting,Warner Bros. Interactive Entertainment,0.11,0.01,0.0,0.14
Fate/Unlimited Codes,PS2,2008.0,Fighting,Capcom,0.0,0.0,0.14,0.14
Atari's Greatest Hits: Volume 1,DS,2010.0,Misc,Atari,0.13,0.0,0.0,0.14
The Operative: No One Lives Forever,PS2,2002.0,Shooter,Electronic Arts,0.07,0.05,0.0,0.14
International Cricket 2010,X360,2010.0,Sports,Codemasters,0.0,0.12,0.0,0.14
Epidemic,PS,1995.0,Shooter,Sony Computer Entertainment,0.02,0.01,0.1,0.14
Monster House,GC,2006.0,Adventure,THQ,0.11,0.03,0.0,0.14
Dead or Alive 2,DC,2000.0,Fighting,Acclaim Entertainment,0.0,0.0,0.14,0.14
Buck Fever,Wii,2009.0,Sports,Destineer,0.13,0.0,0.0,0.14
NCAA Basketball Final Four 97,PS,1997.0,Sports,Mindscape,0.08,0.05,0.0,0.14
Ecco the Dolphin: Defender of the Future,PS2,2002.0,Adventure,Sony Computer Entertainment,0.07,0.05,0.0,0.14
Heroes over Europe,X360,2009.0,Simulation,Ubisoft,0.1,0.03,0.0,0.14
The Bombing Islands,PS,1997.0,Platform,Kemco,0.08,0.05,0.0,0.14
Earth Defense Force 2: Invaders from Planet Space,PSP,2011.0,Action,D3Publisher,0.0,0.0,0.14,0.14
Monster Jam,DS,2007.0,Racing,Activision,0.13,0.0,0.0,0.14
Robots,DS,2005.0,Action,Vivendi Games,0.12,0.01,0.0,0.14
Gyakuten Saiban 2,GBA,2002.0,Action,Capcom,0.0,0.0,0.14,0.14
Godzilla: Save the Earth,XB,2004.0,Fighting,Atari,0.1,0.03,0.0,0.14
Skylanders Giants,3DS,2012.0,Action,Activision,0.12,0.01,0.0,0.14
Eragon,X360,2006.0,Action,Vivendi Games,0.12,0.01,0.0,0.14
Micro Machines,PS2,2002.0,Racing,Atari,0.07,0.05,0.0,0.14
Detective Barbie: The Mystery Cruise,PS,1999.0,Adventure,Mattel Interactive,0.08,0.05,0.0,0.14
Jim Henson's the Muppets: On With the Show!,GBA,2003.0,Action,TDK Mediactive,0.1,0.04,0.0,0.14
Desire,SAT,1997.0,Adventure,Imadio,0.0,0.0,0.14,0.14
Valhalla Knights: Eldar Saga,Wii,2009.0,Role-Playing,Rising Star Games,0.1,0.01,0.01,0.14
Lips: I Love The 80s,X360,2010.0,Misc,Microsoft Game Studios,0.0,0.12,0.0,0.14
Monster Hunter Diary: Poka Poka Airou Village DX,3DS,2015.0,Action,Capcom,0.0,0.0,0.14,0.14
Frank Thomas Big Hurt Baseball,PS,1996.0,Sports,Acclaim Entertainment,0.08,0.05,0.0,0.14
Tim Burton's The Nightmare Before Christmas: The Pumpkin King,GBA,2005.0,Platform,Disney Interactive Studios,0.1,0.04,0.0,0.14
Power Pro Kun Pocket 8,DS,2005.0,Sports,Konami Digital Entertainment,0.0,0.0,0.14,0.14
Sid Meier's Pirates!,XB,2005.0,Strategy,Take-Two Interactive,0.11,0.03,0.0,0.14
Enclave,XB,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.14
Bottom of the 9th,PS,1996.0,Sports,Konami Digital Entertainment,0.08,0.05,0.0,0.14
Pro Yaky? Spirits 2014,PS3,2014.0,Sports,Konami Digital Entertainment,0.0,0.0,0.14,0.14
Dino Crisis 3,XB,2003.0,Action,Capcom,0.08,0.03,0.03,0.14
Syberia,DS,2008.0,Action,Mindscape,0.1,0.02,0.0,0.14
Zoobles! Spring to Life!,DS,2011.0,Misc,Activision,0.1,0.02,0.0,0.14
NFL Blitz 20-03,GC,2002.0,Sports,Midway Games,0.11,0.03,0.0,0.14
The King of Fighters '94 (CD),NG,1993.0,Fighting,SNK,0.0,0.0,0.14,0.14
The Walking Dead: Season Two,XOne,2014.0,Adventure,Telltale Games,0.08,0.05,0.0,0.14
Master Jin Jin's IQ Challenge,DS,2006.0,Misc,505 Games,0.13,0.0,0.0,0.14
The Darkness II,PC,2012.0,Shooter,Take-Two Interactive,0.1,0.03,0.0,0.14
Create,X360,2010.0,Action,Electronic Arts,0.1,0.03,0.0,0.14
Karaoke Revolution Glee: Volume 3,X360,2011.0,Misc,Konami Digital Entertainment,0.13,0.0,0.0,0.14
Barbie Explorer,PS,2001.0,Platform,Unknown,0.08,0.05,0.0,0.14
Rango: The Video Game,Wii,2011.0,Action,Electronic Arts,0.08,0.04,0.0,0.14
Disney's Chicken Little,XB,2005.0,Platform,Disney Interactive Studios,0.1,0.03,0.0,0.14
Power Gig: Rise of the SixString,PS3,2010.0,Misc,Unknown,0.13,0.0,0.0,0.14
Transformers: Prime,WiiU,2012.0,Action,Activision,0.09,0.03,0.0,0.14
Agile Warrior F-111X,PS,1995.0,Simulation,Virgin Interactive,0.08,0.05,0.0,0.14
NCIS,X360,2011.0,Adventure,Ubisoft,0.1,0.03,0.0,0.14
Jikkyou Powerful Pro Yakyuu Wii,Wii,2007.0,Sports,Konami Digital Entertainment,0.0,0.0,0.14,0.14
Reality Fighters,PSV,2012.0,Fighting,Sony Computer Entertainment,0.06,0.06,0.0,0.14
Dynasty Warriors 7: Empires,PS3,2012.0,Action,Ubisoft Annecy,0.0,0.0,0.14,0.14
Cabela's African Safari,X360,2006.0,Sports,Activision Value,0.13,0.0,0.0,0.14
Ben 10 Galactic Racing,DS,2011.0,Racing,D3Publisher,0.1,0.03,0.0,0.14
College Hoops 2K8,PS3,2007.0,Sports,Take-Two Interactive,0.13,0.0,0.0,0.14
Super Puzzle Fighter II Turbo,PS,1996.0,Puzzle,Virgin Interactive,0.08,0.05,0.0,0.14
Ninjatown,DS,2008.0,Strategy,SouthPeak Games,0.12,0.0,0.0,0.14
Star Wars: Jedi Power Battles,GBA,2002.0,Action,THQ,0.1,0.04,0.0,0.14
Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation,GC,2002.0,Fighting,Namco Bandai Games,0.04,0.01,0.08,0.14
Hard Rock Casino,PSP,2007.0,Misc,Oxygen Interactive,0.12,0.0,0.0,0.14
Space Venus starring Morning Musume,PS2,2001.0,Misc,Sony Music Entertainment,0.0,0.0,0.14,0.14
To Heart,PS,1999.0,Adventure,Aqua Plus,0.0,0.0,0.13,0.14
Wild ARMs XF,PSP,2007.0,Role-Playing,505 Games,0.07,0.0,0.06,0.14
Doukyuusei,TG16,1995.0,Adventure,NEC,0.0,0.0,0.14,0.14
RockMan & Forte,SNES,1998.0,Platform,Capcom,0.0,0.0,0.14,0.14
Persona 4: Arena Ultimax,PS3,2014.0,Fighting,Atlus,0.0,0.01,0.13,0.14
NBA 2K13,WiiU,2012.0,Sports,Take-Two Interactive,0.08,0.04,0.0,0.14
Science Papa,Wii,2009.0,Misc,Activision,0.12,0.01,0.0,0.14
Yu-Gi-Oh! Nightmare Troubadour (JP sales),DS,2005.0,Action,Konami Digital Entertainment,0.0,0.04,0.1,0.14
MySims Collection,Wii,2010.0,Misc,Electronic Arts,0.13,0.0,0.0,0.14
Cities: Skylines,PC,2015.0,Simulation,Paradox Interactive,0.0,0.13,0.0,0.14
Football Manager 2012,PSP,2011.0,Sports,Sega,0.0,0.1,0.0,0.14
Ape Escape Academy (jp sales),PSP,2004.0,Misc,Sony Computer Entertainment,0.0,0.0,0.13,0.14
FIFA 06 Soccer,GC,2005.0,Sports,Electronic Arts,0.11,0.03,0.0,0.14
Rayman Arena,GC,2002.0,Racing,Ubisoft,0.11,0.03,0.0,0.14
PaRappa The Rapper,PSP,2006.0,Misc,Sony Computer Entertainment,0.1,0.0,0.02,0.14
4x4 EVO 2,GC,2002.0,Racing,Vivendi Games,0.11,0.03,0.0,0.14
X-Blades,PS3,2009.0,Action,SouthPeak Games,0.07,0.03,0.02,0.14
Pro Yakyuu Netsu Star 2006,PS2,2006.0,Sports,Namco Bandai Games,0.0,0.0,0.14,0.14
The History Channel: Civil War - A Nation Divided,X360,2006.0,Shooter,Activision,0.13,0.0,0.0,0.14
Zetta Hero Project: Unlosing Ranger vs. Darkdeath Evilman,PSP,2010.0,Role-Playing,Nippon Ichi Software,0.07,0.0,0.06,0.14
Cyber Sled,PS,1995.0,Action,Sony Computer Entertainment,0.0,0.0,0.13,0.14
Puyo Puyo!! 20th Anniversary,DS,2011.0,Puzzle,Sega,0.0,0.0,0.14,0.14
Famista Returns,3DS,2015.0,Sports,Namco Bandai Games,0.0,0.0,0.14,0.14
Bust-A-Move Deluxe,PSP,2006.0,Puzzle,505 Games,0.13,0.0,0.0,0.14
I Spy: Universe,DS,2010.0,Puzzle,Scholastic Inc.,0.13,0.0,0.0,0.14
Shining Soul,GBA,2002.0,Role-Playing,Atari,0.03,0.01,0.09,0.14
Littlest Pet Shop: Spring,DS,2009.0,Simulation,Electronic Arts,0.12,0.0,0.0,0.14
The Amazing Race,Wii,2010.0,Misc,Ubisoft,0.13,0.0,0.0,0.14
Alvin and the Chipmunks,DS,2007.0,Misc,Brash Entertainment,0.12,0.0,0.0,0.14
Far Cry: Primal,PC,2016.0,Action,Ubisoft,0.04,0.09,0.0,0.14
Need for Speed Underground 2,DS,2005.0,Racing,Electronic Arts,0.11,0.02,0.0,0.14
Dead Rising 2,PC,2010.0,Action,Capcom,0.1,0.02,0.0,0.14
Let's Cheer,X360,2011.0,Misc,Take-Two Interactive,0.12,0.0,0.0,0.14
Happy Feet,Wii,2006.0,Action,Midway Games,0.12,0.0,0.0,0.14
In the Hunt,PS,1995.0,Shooter,THQ,0.03,0.02,0.07,0.14
Daytona USA Championship Circuit Edition,SAT,1995.0,Racing,Sega,0.0,0.0,0.14,0.14
Major League Baseball 2K8,Wii,2008.0,Sports,Take-Two Interactive,0.13,0.0,0.0,0.14
Marvel vs. Capcom 2: New Age of Heroes,XB,2002.0,Fighting,Capcom,0.09,0.03,0.01,0.14
SNK vs. Capcom: The Match of the Millennium,PS2,2006.0,Fighting,Sega,0.0,0.02,0.0,0.14
BlazBlue: Chrono Phantasma Extend,PS4,2015.0,Action,PQube,0.07,0.03,0.02,0.14
Alone in the Dark: Inferno,PS3,2008.0,Adventure,Atari,0.09,0.03,0.0,0.14
Rogue Warrior,PS3,2009.0,Shooter,Bethesda Softworks,0.11,0.02,0.0,0.14
Singstar: Ultimate Party,PS3,2014.0,Misc,Sony Computer Entertainment Europe,0.0,0.12,0.0,0.14
The X-Factor,PS3,2010.0,Misc,Deep Silver,0.0,0.1,0.0,0.14
Fear Factor: Unleashed,GBA,2004.0,Action,Hip Interactive,0.1,0.04,0.0,0.14
Avatar: The Last Airbender - The Burning Earth,X360,2007.0,Action,THQ,0.11,0.01,0.0,0.14
Vampire Moon: The Mystery of the Hidden Sun,DS,2010.0,Adventure,City Interactive,0.12,0.01,0.0,0.14
Paws & Claws: Pet Vet 2,DS,2007.0,Simulation,THQ,0.13,0.0,0.0,0.14
G.I. Joe: The Rise of Cobra,DS,2009.0,Action,Electronic Arts,0.11,0.01,0.0,0.14
Football Manager 2014,PSV,2013.0,Sports,Sega,0.0,0.1,0.0,0.14
BIT.TRIP SAGA,3DS,2011.0,Misc,Rising Star Games,0.09,0.04,0.0,0.14
Touch My Katamari,PSV,2011.0,Puzzle,Namco Bandai Games,0.08,0.04,0.0,0.14
MotoGP '06,X360,2006.0,Racing,THQ,0.11,0.01,0.0,0.14
Houshinengi,PS,1998.0,Strategy,Tecmo Koei,0.0,0.0,0.13,0.14
7th Dragon,DS,2009.0,Role-Playing,Sega,0.0,0.0,0.14,0.14
